record_id,inventory_status,source_page_url,direct_url,source_variant,transport,local_path,downloaded_at,bytes,sha256,content_type,etag,last_modified,authorization_reference
washing-005,owner_authorized_candidate,https://commons.wikimedia.org/wiki/File:Bauerntag_im_Freilichtmuseum_Roscheider_Hof_2016.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/7/75/Bauerntag_im_Freilichtmuseum_Roscheider_Hof_2016.webm/Bauerntag_im_Freilichtmuseum_Roscheider_Hof_2016.webm.480p.vp9.webm,wikimedia_transcode,existing_recovery,data_video/raw/candidate_sources/washing-005.webm,2026-07-21T10:29:27.218163+00:00,52962103,579b0cba8eda4052e334ef29e2e90fb073b45846aaa45b409d98e9ce7b780753,,,,owner-confirmed-2026-07-21-dataset-expansion
washing-006,owner_authorized_candidate,https://commons.wikimedia.org/wiki/File:Crouzet_82432_Timer_Motor.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/0/09/Crouzet_82432_Timer_Motor.webm/Crouzet_82432_Timer_Motor.webm.480p.vp9.webm,wikimedia_transcode,existing_recovery,data_video/raw/candidate_sources/washing-006.webm,2026-07-21T10:29:28.532586+00:00,1171873,bd08829d36c2bdf7e1ce2e91077cfade5346fb4650bec467d5f174533bfbc7bf,,,,owner-confirmed-2026-07-21-dataset-expansion
washing-007,owner_authorized_candidate,https://commons.wikimedia.org/wiki/File:Wringer_washer.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/9/90/Wringer_washer.webm/Wringer_washer.webm.480p.vp9.webm,wikimedia_transcode,existing_recovery,data_video/raw/candidate_sources/washing-007.webm,2026-07-21T10:29:29.548828+00:00,836365,2ed76f9afda46c6202dd06e9e1e6a7f24148098a41f091f0cb0f69d54b02f14a,,,,owner-confirmed-2026-07-21-dataset-expansion
washing-008,owner_authorized_candidate,https://commons.wikimedia.org/wiki/File:A_white_washing_machine_manufactured_by_Husqvarna_in_the_1990s.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/c/c6/A_white_washing_machine_manufactured_by_Husqvarna_in_the_1990s.webm/A_white_washing_machine_manufactured_by_Husqvarna_in_the_1990s.webm.480p.vp9.webm,wikimedia_transcode,existing_recovery,data_video/raw/candidate_sources/washing-008.webm,2026-07-21T10:29:30.562317+00:00,1307735,cff98dd6b4a88a329f684482202fa4502d71377fcfe1beb2e3b97e8f641962e0,,,,owner-confirmed-2026-07-21-dataset-expansion
washing-009,owner_authorized_candidate,https://commons.wikimedia.org/wiki/File:Aerra%27s_Films_of_the_Ordinary_XV_--_Washing_machine_pythagorean_cup.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/a/a4/Aerra%27s_Films_of_the_Ordinary_XV_--_Washing_machine_pythagorean_cup.webm/Aerra%27s_Films_of_the_Ordinary_XV_--_Washing_machine_pythagorean_cup.webm.480p.vp9.webm,wikimedia_transcode,existing_recovery,data_video/raw/candidate_sources/washing-009.webm,2026-07-21T10:29:31.578480+00:00,2166944,57acc9451dee2abb86548f4a70169ead87f439d21fdc261624ebb43a8b3f185a,,,,owner-confirmed-2026-07-21-dataset-expansion
washing-010,owner_authorized_candidate,https://commons.wikimedia.org/wiki/File:The_Dancing_Washing_Machine_from_Videocon_India.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/6/68/The_Dancing_Washing_Machine_from_Videocon_India.webm/The_Dancing_Washing_Machine_from_Videocon_India.webm.480p.vp9.webm,wikimedia_transcode,existing_recovery,data_video/raw/candidate_sources/washing-010.webm,2026-07-21T10:29:32.605411+00:00,50073866,1e15310a1356b3ff702a6fdd64a5207b3fca9c08dfb3328f69aede047ab7a846,,,,owner-confirmed-2026-07-21-dataset-expansion
washing-011,owner_authorized_candidate,https://commons.wikimedia.org/wiki/File:Crazy_Asko_washing_machine.webm,https://upload.wikimedia.org/wikipedia/commons/1/1b/Crazy_Asko_washing_machine.webm,wikimedia_transcode,existing_recovery,data_video/raw/candidate_sources/washing-011.webm,2026-07-21T10:29:33.903303+00:00,8391559,78ef45c531c29fee6fe564a91afe7a16043703710ceff3429beb2208e343e06e,,,,owner-confirmed-2026-07-21-dataset-expansion
washing-012,owner_authorized_candidate,https://commons.wikimedia.org/wiki/File:Rhof-histWaschmaschine.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/e/e1/Rhof-histWaschmaschine.ogv/Rhof-histWaschmaschine.ogv.240p.vp9.webm,wikimedia_transcode,existing_recovery,data_video/raw/candidate_sources/washing-012.webm,2026-07-21T10:29:34.965322+00:00,3463064,edf165ef2ea1e99bdaff07e9fbbc9e99f8fe17aaa5539e55a26b971f579ea811,,,,owner-confirmed-2026-07-21-dataset-expansion
washing-013,owner_authorized_candidate,https://commons.wikimedia.org/wiki/File:Episode_26_-_Sidekick_-_KEEP_IT_WEIRD.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/6/67/Episode_26_-_Sidekick_-_KEEP_IT_WEIRD.webm/Episode_26_-_Sidekick_-_KEEP_IT_WEIRD.webm.480p.vp9.webm,wikimedia_transcode,existing_recovery,data_video/raw/candidate_sources/washing-013.webm,2026-07-21T10:29:35.999769+00:00,121188783,5c079d643ef8665a643d0dc8c1f478787216b1164063031c386fd53dadd8d0f5,,,,owner-confirmed-2026-07-21-dataset-expansion
washing-014,owner_authorized_candidate,https://commons.wikimedia.org/wiki/File:20160916-AMS-LSC-9001_USDA_Farmers_Market_and_Ocean_Spray_Cooperative_Cranberry_Bog_Harvest.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/8/87/20160916-AMS-LSC-9001_USDA_Farmers_Market_and_Ocean_Spray_Cooperative_Cranberry_Bog_Harvest.webm/20160916-AMS-LSC-9001_USDA_Farmers_Market_and_Ocean_Spray_Cooperative_Cranberry_Bog_Harvest.webm.480p.vp9.webm,wikimedia_transcode,existing_recovery,data_video/raw/candidate_sources/washing-014.webm,2026-07-21T10:29:37.696184+00:00,8332128,ee9d539547b80245ca83f49626fea540c7e9bd88712552256ee8aaa2555a2c12,,,,owner-confirmed-2026-07-21-dataset-expansion
washing-015,owner_authorized_candidate,https://commons.wikimedia.org/wiki/File:Police_K9_Catches_His_First_Suspect_%26_Makes_Him_Scream_In_Pain!.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/4/49/Police_K9_Catches_His_First_Suspect_%26_Makes_Him_Scream_In_Pain%21.webm/Police_K9_Catches_His_First_Suspect_%26_Makes_Him_Scream_In_Pain%21.webm.480p.vp9.webm,wikimedia_transcode,existing_recovery,data_video/raw/candidate_sources/washing-015.webm,2026-07-21T10:29:38.757370+00:00,21985318,6f93f9570d9dba7d73656322e7541fa706fa499b7044d465e3132fbfa48556b4,,,,owner-confirmed-2026-07-21-dataset-expansion
washing-016,owner_authorized_candidate,https://commons.wikimedia.org/wiki/File:The_Paneless_Window_Washer_(1937).webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/f/fd/The_Paneless_Window_Washer_%281937%29.webm/The_Paneless_Window_Washer_%281937%29.webm.480p.vp9.webm,wikimedia_transcode,existing_recovery,data_video/raw/candidate_sources/washing-016.webm,2026-07-21T10:29:39.896619+00:00,40379215,f452710327de0d5eff344c78933281898810389a7a2e0bea675b4c178687198b,,,,owner-confirmed-2026-07-21-dataset-expansion
washing-017,owner_authorized_candidate,https://commons.wikimedia.org/wiki/File:Wuppertal_-_Zoo_-_Loxodonta_africana_04_(1)_ies.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/c/c4/Wuppertal_-_Zoo_-_Loxodonta_africana_04_%281%29_ies.webm/Wuppertal_-_Zoo_-_Loxodonta_africana_04_%281%29_ies.webm.480p.vp9.webm,wikimedia_transcode,existing_recovery,data_video/raw/candidate_sources/washing-017.webm,2026-07-21T10:29:41.138117+00:00,18950517,bc2b331e23482f6693e984829d41ec77a7b9c3d77a19d5416a21f59904c92df4,,,,owner-confirmed-2026-07-21-dataset-expansion
washing-018,owner_authorized_candidate,https://commons.wikimedia.org/wiki/File:Controlling-the-motion-of-multiple-objects-on-a-Chladni-plate-ncomms12764-s5.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/8/84/Controlling-the-motion-of-multiple-objects-on-a-Chladni-plate-ncomms12764-s5.ogv/Controlling-the-motion-of-multiple-objects-on-a-Chladni-plate-ncomms12764-s5.ogv.480p.vp9.webm,wikimedia_transcode,existing_recovery,data_video/raw/candidate_sources/washing-018.webm,2026-07-21T10:29:42.259335+00:00,4429289,ade5c0ce8631f0eef9b9a8342ce9b155926f64ae02d3b4950a0a645cb905013a,,,,owner-confirmed-2026-07-21-dataset-expansion
washing-019,owner_authorized_candidate,https://commons.wikimedia.org/wiki/File:K%C3%A4rcher_K3.550_pressure_washing_using_a_Dirtblaster_wand_attachment.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/4/47/K%C3%A4rcher_K3.550_pressure_washing_using_a_Dirtblaster_wand_attachment.webm/K%C3%A4rcher_K3.550_pressure_washing_using_a_Dirtblaster_wand_attachment.webm.480p.vp9.webm,wikimedia_transcode,existing_recovery,data_video/raw/candidate_sources/washing-019.webm,2026-07-21T10:29:43.299689+00:00,13635775,0ef79a9425cbd909855b95ee46dabed170867607872aad087dde92ea0464d733,,,,owner-confirmed-2026-07-21-dataset-expansion
washing-020,owner_authorized_candidate,https://commons.wikimedia.org/wiki/File:Parts_washer.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/9/98/Parts_washer.webm/Parts_washer.webm.480p.vp9.webm,wikimedia_transcode,existing_recovery,data_video/raw/candidate_sources/washing-020.webm,2026-07-21T10:29:44.391385+00:00,1491057,d3c6fbdbbd77d656087a862cde53c14ff3084022c093045636a072b95e644438,,,,owner-confirmed-2026-07-21-dataset-expansion
washing-021,owner_authorized_candidate,https://commons.wikimedia.org/wiki/File:Pressure_washer_rotary_attachment_in_slow_motion.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/f/f9/Pressure_washer_rotary_attachment_in_slow_motion.webm/Pressure_washer_rotary_attachment_in_slow_motion.webm.480p.vp9.webm,wikimedia_transcode,existing_recovery,data_video/raw/candidate_sources/washing-021.webm,2026-07-21T10:29:45.413065+00:00,6012610,93cd2f749141ff954fd73d48c75da866373bd91df2d9c8c62c032348597ae1b5,,,,owner-confirmed-2026-07-21-dataset-expansion
washing-022,owner_authorized_candidate,https://commons.wikimedia.org/wiki/File:Pressure_washing_screamer.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/c/cd/Pressure_washing_screamer.webm/Pressure_washing_screamer.webm.480p.vp9.webm,wikimedia_transcode,existing_recovery,data_video/raw/candidate_sources/washing-022.webm,2026-07-21T10:29:46.461610+00:00,4161552,92e0e186067cf76bb8ff62abe6f03b371efb71f23adcf17b0c7c316894e284f7,,,,owner-confirmed-2026-07-21-dataset-expansion
washing-023,owner_authorized_candidate,https://commons.wikimedia.org/wiki/File:Skoda_Yeti.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/2/22/Skoda_Yeti.ogv/Skoda_Yeti.ogv.480p.vp9.webm,wikimedia_transcode,existing_recovery,data_video/raw/candidate_sources/washing-023.webm,2026-07-21T10:29:47.500820+00:00,610342,db1a8d63a633c05182e5da77dc17f9dc997289780091ef77f495d5362187a8a5,,,,owner-confirmed-2026-07-21-dataset-expansion
washing-024,owner_authorized_candidate,https://commons.wikimedia.org/wiki/File:%22_LEATHERNECKS_ON_PARADE_%22_1942_UNITED_STATES_MARINE_CORPS_%26_JOE_E._BROWN_PROMO_GG13165.webm,https://upload.wikimedia.org/wikipedia/commons/b/b8/%22_LEATHERNECKS_ON_PARADE_%22_1942_UNITED_STATES_MARINE_CORPS_%26_JOE_E._BROWN_PROMO_GG13165.webm,wikimedia_transcode,existing_recovery,data_video/raw/candidate_sources/washing-024.webm,2026-07-21T10:29:48.513373+00:00,52453390,f581b1989376bf657aac6f19b6d20e0939bc54d4a9486f3d356f204ab296776f,,,,owner-confirmed-2026-07-21-dataset-expansion
washing-025,owner_authorized_candidate,https://commons.wikimedia.org/wiki/File:About_Fallout_(1963).webm,https://upload.wikimedia.org/wikipedia/commons/3/30/About_Fallout_%281963%29.webm,wikimedia_transcode,existing_recovery,data_video/raw/candidate_sources/washing-025.webm,2026-07-21T10:29:49.822419+00:00,196878817,c21480d0eaec1eb03d3e5ccee77941d38226bf80dfb1cbf712ae790345c964d6,,,,owner-confirmed-2026-07-21-dataset-expansion
washing-026,owner_authorized_candidate,https://commons.wikimedia.org/wiki/File:Mining_and_Preparation_of_Anthracite_Coal.webm,https://upload.wikimedia.org/wikipedia/commons/1/13/Mining_and_Preparation_of_Anthracite_Coal.webm,wikimedia_transcode,existing_recovery,data_video/raw/candidate_sources/washing-026.webm,2026-07-21T10:29:51.939286+00:00,192871511,535ec70ae78ece2b433e2668e6073efacead3de5c25f6378e724e5512c388fa5,,,,owner-confirmed-2026-07-21-dataset-expansion
washing-027,owner_authorized_candidate,https://commons.wikimedia.org/wiki/File:SPINNING_SLINKY_-_Punjabi.webm,https://upload.wikimedia.org/wikipedia/commons/0/0b/SPINNING_SLINKY_-_Punjabi.webm,wikimedia_transcode,existing_recovery,data_video/raw/candidate_sources/washing-027.webm,2026-07-21T10:29:54.034305+00:00,9715421,14dea22f9504719dc97d4477136444407637954dbddbdbd6b5905768f2ff2139,,,,owner-confirmed-2026-07-21-dataset-expansion
